,Job Title,Skills
574,Lead Information Security Analyst – Cyber Incident Response,"Proxy Servers,Technical Acumen,Log Analysis,Presentations,Microsoft Azure,Incident Response,Business Priorities,Splunk,GIAC Certified Forensics Analyst,GIAC Certifications,Security Controls,GIAC Certified Incident Handler,Data Analysis,Offensive Security Certified Professional,Network Forensics,Security Information And Event Management (SIEM),Triage,Firewall,Threat Management,Public Cloud,Endpoint Detection And Response,Computer Science,Cyber Incident Response,Forensic Sciences,Google Cloud Platform (GCP),Persuasive Communication,Communications,Information Technology,Management,Time Management,Certified Cloud Security Professional (CCSP),Operations,Computer Systems,Investigation"
575,Datacenter Security Operations Manager,"Guarding,Microsoft Azure,Cloud Services,Trustworthiness,Communications,Cloud Operations,Root Cause Analysis,Security Requirements Analysis,Business Operations,Triage,Online Service Provider,Risk Analysis,Program Management,Physical Security,Business Risk Management,Incident Response,Operations Security,Operations,Innovation,Physical Security Operations,Leadership,Ordinances"
576,Cyber Threat Hunter (Government Agencies),"Firewall,Log Analysis,Operating Systems,Perl (Programming Language),Application Programming Interface (API),Digital Forensics,Cyber Threat Intelligence,GIAC Cyber Threat Intelligence,GIAC Certifications,Incident Response,Cyber Security,Linux,Communications,Splunk,Python (Programming Language),GIAC Certified Forensics Analyst,Learning Development,GIAC Network Forensic Analyst,Certified Information Systems Security Professional,Scripting,GIAC Reverse Engineering Malware,Snort (Intrusion Detection System),Bash (Scripting Language),NetFlow,Big Data Analytics,Big Data,Vulnerability,Research,Innovation"
577,IT Security Engineer II,"Firewall,Certified Information System Auditor (CISA),Air Traffic Management,Access Network,Site Security,Site Inspection,Interpersonal Communications,Logical Security,Security Controls,Security Requirements Analysis,Security Systems,Digital Security,Corporate Security,Certified Information Systems Security Professional,Vulnerability Scanning,Information Technology Security Auditing,Information Privacy,Identity And Access Management,Local Security Policy,Security Investigations,Penetration Testing,Certified Information Security Manager,Auditing,Operations,Governance,Management,Environment Health And Safety"
578,Cybersecurity Consultant (Whole of Government),"Firewall,Cryptography,Stakeholder Communications,Digital Transformation,Electronic Engineering,Smart Systems,Enterprise Application Software,Risk Analysis,Application Development,Data Science,Business Strategies,Cyber Security,Cloud Security Applications,Endpoint Security,Security Controls,Time Management,Network Security,Security Requirements Analysis,IT Security Architecture,Log Management And Intelligence,Learning Development,Security Information And Event Management (SIEM),Consulting,Network Topology,Artificial Intelligence,Identity And Access Management,Risk Management,Security Policies,Computer Science,Vulnerability Scanning,Information Technology,Mitigation,Auditing,Research,Innovation,Agile Methodology,Writing,Customer Service"
579,"Intern, Cybersecurity Frameworks and Data Standards for SMART City Solution","Planning,Information Management,Data Security,Interpersonal Communications,Problem Solving,Interoperability,Cyber Security,Communications,Research,Writing"
580,"Manager, Cyber (Information Security)","Infrastructure Security,Contract Drafting,Due Diligence,Cyber Security Standards,Incident Response,Cyber Security,Crisis Management,Vulnerability Scanning,Support Colleagues,Hardening,Penetration Testing,Certified Information Systems Security Professional,Application Security,Information Technology Security Auditing,Consulting,Firewall,Information Privacy,Internet Security,Risk Management,Computer Science,Vulnerability,Governance,Certified Information Security Manager,Governance Risk Management And Compliance,Information Systems,Management,Auditing,Multiplatform,Request For Proposal,Forecasting,Certified Case Manager (CCM),Tooling"
581,"Senior/ Cyber Engineer (Splunk, Singaporean)","Information Gathering,Systems Engineering,Sustainability Strategies,Splunk,Cyber Engineering,Environmental Social And Corporate Governance (ESG),Sustainable Business,Cloud Security,Intrusion Detection And Prevention,Requirements Analysis,Technology Solutions,Sustainability Reporting,Consulting,Cyber Threat Intelligence,Integration Testing,Multiplatform,Information Systems,Automation"
582,Senior Consultant - Cyber Risk,"Certified Information System Auditor (CISA),Vulnerability Management,Incident Response,Cyber Security,Cyber Risk,Certified In Risk And Information Systems Control,Certified Information Systems Security Professional,Cyber Incident Response,Consulting,Cyber Threat Intelligence,Incident Management,Risk Management,Security Policies,Vulnerability,Certified Information Security Manager,Management"
583,"Product Operation Specialist, Trust and Safety","Courage,Workflow Management,Business Process,Communications,Stakeholder Management,Iterative And Incremental Development,Product Requirements,User Research,TikTok,User Feedback,Creativity,Cooperation,Data Analysis,Innovation,Operations,Business Process Outsourcing,Call Center Experience"
584,Network Security Engineer,"Certified Information System Auditor (CISA),Medical Devices,Network Security,Stakeholder Management,Cyber Security,Solution Deployment Descriptor,System Administration,Certified Information Systems Security Professional,Certified Information Security Manager,Management,Presales,Communications,Workflow Management"
585,Information Security Consultant,"Log Analysis,Vulnerability Management,Security Testing,Incident Response,Interpersonal Communications,Influencing Skills,Resilience,Policy Development,Business Continuity,Teamwork,Technical Training,Reconciliation,Organizational Skills,Information Privacy,Relationship Building,Incident Management,Life Support,Security Policies,Vulnerability Scanning,Intelligence Analysis,Social Media,Bidding,Real Estate"
586,IT and Cyber Risk Control Lead,"Certified Information System Auditor (CISA),Analytical Skills,Communications,Critical Thinking,Market Liquidity,External Auditing,Internal Auditing,Banking,Risk Mitigation,Stakeholder Management,Certified Information Systems Security Professional,Risk Register,Cyber Risk,Security Policies,Computer Science,English Language,Certified Information Security Manager,Governance,Management,PIC Microcontrollers"
587,Business Information Security Officer,"Certified Information System Auditor (CISA),Cyber Threat Intelligence,Business Acumen,Courage,Security Awareness,Cyber Security,Influencing Skills,Standard Operating Procedure,Cyber Threat Hunting,Risk Analysis,Certified In Risk And Information Systems Control,Risk Exposure Management,Cloud Security,Project Management,Certified Information Systems Security Professional,Risk Register,Change Management,Cyber Security Management,Risk Prioritization,Computer Engineering,Information Governance,Risk Management,Security Policies,Computer Science,Forensic Sciences,Financial Services,Certified Information Security Manager,English Language,Management,Investments,Leadership,American Institute Of Architects"
588,Infrastructure Security Consultant,"Firewall,Infrastructure Security,Communications,System Administration,Cyber Security,Technical Documentation,Project Implementation,Presales"
589,BASE24 Specialist -12 month contract,"Software Quality (SQA/SQC),Requirements Specifications,Self-Motivation,Requirements Elicitation,Acceptance Testing,Unit Testing,User Acceptance Testing (UAT),Software Documentation,COBOL (Programming Language),Computer Science,Technical Support,Authorization (Computing)"
590,Security Professional - Associate Consultant,"Deployment Support,Problem Management,Software Installation,Requirements Analysis,Certified Information Systems Security Professional,Security Software,Incident Management,Computer Science,Disaster Recovery,Data Security,Management,Leadership,Communications,Operating Systems,Team Leadership"
591,Security Operations Center Analyst,"User Acceptance Testing (UAT),Security Systems,CyberArk,Imperva,Disaster Recovery,Management,Troubleshooting (Problem Solving)"
592,Senior Cyber Security Incident Manager,"Certified Information System Auditor (CISA),Cyber Threat Intelligence,Courage,Incident Response,Cyber Security,Influencing Skills,Standard Operating Procedure,Cyber Threat Hunting,Risk Exposure Management,Cloud Security,Problem Solving,Certified Information Systems Security Professional,Incident Management,Information Privacy,Computer Engineering,Computer Science,Forensic Sciences,Computer Security,Management,Operations"
593,"Senior Business Information Security Officer, Global Information Security","Apache Hadoop,Quality Control,Convergent Technologies Operating Systems,Executive Presentations,Advocacy,Application Development,Distributed Computing,Unstructured Data,Cyber Security,Business Process,Post-Production,Communications,Leadership,Business Continuity,Security Technology,Triage,SQL (Programming Language),Application Security,Apache Cassandra,Computing Platforms,Risk Management,Computer Science,Vulnerability,Information Technology,Prioritization,Big Data,Management,Problem Solving,Systems Development Life Cycle,Geographic Information Systems,Midrange Computer"
594,Senior Security Engineer,"Microsoft Security Development Lifecycle,Kali Linux,Objective-C (Programming Language),Zoom Rooms,Android (Operating System),Mobile Application Development,Security Testing,Penetration Testing,Python (Programming Language),Fuzz Testing,Application Programming Interface (API),Metasploit,Java (Programming Language),Web Services,Triage,Threat Modeling,Checkmarx,Application Security Testing,Public Cloud,Open Web Application Security Project (OWASP),JavaScript (Programming Language),Vulnerability,Apple IOS,Software As A Service (SaaS),Leadership"
595,Senior Information Security Watch Analyst,"Cyber Threat Intelligence,Cyber Incident Response,Writing,Communications,Commercial Banking,Open Mindset,Incident Response,Cyber Security,Securities (Finance),Crisis Management,JIRA,Financial Services,Problem Solving,Risk Mitigation,Organizational Skills,Triage,Organizational Structure,Verbal Communication Skills,Information Sharing,Incident Management,Threat Management,Physical Security,Automotive Finance,Information Technology,Leadership,Investments,Investigation,Coordinating,Time Management,Mitigation,Atlassian Confluence"
