,Job Title,Skills
2096,Information Technology Service Engineer,"Network Configuration And Change Management,Operating Systems,Computer Science,Data Security,Troubleshooting (Problem Solving),Communications"
2097,Front-end Engineer,"Communications,Business Systems,Component Libraries,React.js (Javascript Library),Three.js (Javascript Library),Mobile UI Design,Technology Solutions,Front End Design,HyperText Markup Language (HTML),Cascading Style Sheets (CSS),WebGL,English Language,Vue.js (Javascript Library),Packaging And Labeling,Management,Research"
2098,Monitoring Engineer - Engineering Infra,"Enthusiasm,Data Processing,Systems Design,Architectural Design,Computer Science,Information Systems,Management,Innovation,Dashboard"
2099,Data Engineer,"Cloud Computing,Data Cleansing,MySQL,Data Validation,Apache Hadoop,Data Modeling,Microsoft Azure,Github,Data Processing,Data Warehousing,Data Engineering,Data Profiling,PostgreSQL,Software Engineering,Big Data,Python (Programming Language),Apache Spark,Business Requirements,Java (Programming Language),SQL (Programming Language),Scalability,Data Pipelines,Amazon Web Services,Data Processing Systems,Confluent,Google Cloud Platform (GCP),Open Source Technology,Management,Agile Methodology,Research,Go (Programming Language),Blogs"
2100,Software Engineer Database Administrator,"Data Distribution Services,Database Administration,Database Systems,Document-Oriented Databases,Data Security,Data Warehousing,Data Management"
2101,Senior Backend Engineer,"Cryptography,TypeScript,NoSQL,Blockchain,Slack (Software),Telecommuting,Unit Testing,Performance Tuning,Git (Version Control System),Network Protocols,Finance,Financial Technology (FinTech),Ethereum,Bitcoin,Collaborative Software,Web Services,Redis,Scalability,Cyber Security,Node.js (Javascript Library),Resourcefulness,JavaScript (Programming Language),Version Control,Test-Driven Development (TDD),Team Building,Backbone.js (Javascript Library)"
2102,Software Engineer [C# / ASP.Net / SQL],"Software Design Patterns,Model View Controller,MongoDB,Object-Oriented Design,.NET Framework,React.js (Javascript Library),Accountability,Redis,Software Engineering,Software Testing,Agile Software Development,Systems Development Life Cycle,Troubleshooting (Problem Solving)"
2103,"Senior Systems Engineer, L3 (Windows / $12k / Bank)","Windows Service,Microsoft Word,Coaching,Failover Clustering,Technology Roadmaps,Emerging Technologies,Virtualization,Problem Management,Hyper-V,Unemployment Compensation Services,Investments,Automation"
2104,software developer,"Debugging,Object-Oriented Programming (OOP),Software Systems,Load Balancing,Inter-Process Communication,Microsoft Azure,Microsoft Visual Studio,Xen Servers,Software Design Patterns,Interface Design,Performance Tuning,Multitasking,Technical Design,OpenStack,Software Development Life Cycle,TCP/IP,Kernel-Based Virtual Machine,Development Testing,Virtualization,Presentations,TeleCommunications Engineering,Problem Solving,Critical Thinking,Integration Testing,Network Access Servers,Project Management,Autoscaling,Deep Learning,Digital Image Processing,Python (Programming Language),Quality Assurance,SQL (Programming Language),Event-Driven Programming,MATLAB,OpenCV,Object-Oriented Analysis And Design,Configuration Management,Unit Testing,Computer Engineering,Software Engineering,Database Design,Design Reviews,User Interface (UI),Technical Writing,Information Technology,Software Development,Automation,Management,Troubleshooting (Problem Solving),Communications,Innovation,Systems Integration,Apple IOS,Web Applications,Android (Operating System),Safety Assurance"
2105,Software Developer,"JavaScript Frameworks,Agile Software Development,Software Design Patterns,Test Automation,Collaboration,Docker (Software),React.js (Javascript Library),Kubernetes,Codebase,Continuous Integration,Enterprise Application Software,Continuous Delivery,Pair Programming,Version Control,HyperText Markup Language (HTML),Code Review,Secure Coding,JavaScript (Programming Language),Computer Science,Internal Documentation,C (Programming Language)"
2106,Software Developer (SQL/DBA),"Database Administration,Microsoft Azure,Extract Transform Load (ETL),Security Controls,Amazon Relational Database Services,SQL (Programming Language),Oracle Certified Professional (OCP),Microsoft Certified: Azure Database Administrator Associate,Computer Science,Database Security,Microsoft Certified Professional,Data Warehousing,Indexing,Information Systems"
2107,"Backend Software Engineer, TikTok e-Commerce Data Platform BP","Curiosity,Systems Design,Data Engineering,Compassion,Python (Programming Language),Business Partnering,Algorithm Design,Java (Programming Language),Data Structures,Product Engineering,Scalability,Data Pipelines,Go (Programming Language),Programming Tools,Scala (Programming Language),TikTok,Computer Science,Data Security,C (Programming Language),Creativity,Innovation,Troubleshooting (Problem Solving),Warehousing"
2108,DevOps Engineer,"MySQL,DevSecOps,Github,PostgreSQL,AWS Identity And Access Management (IAM),Amazon Redshift,Docker (Software),Terraform,Online Analytical Processing,Application Programming Interface (API),Amazon Elastic Container Service,DevOps,Amazon Elastic Kubernetes Service,Financial Services,Bash (Scripting Language),CI/CD,AWS Lambda,Gitlab,Amazon Web Services,Data Warehousing,Access Controls,Innovation"
2109,"Software Engineer, AI Centre for Educational Technologies - School of Computing (1 year)","React.js (Javascript Library),Communications,Ruby (Programming Language),Node.js (Javascript Library),Go (Programming Language),Software Engineering,Computer Science,Ruby On Rails,Research,Artificial Intelligence"
2110,Senior System Engineer,"Firewall,System Testing,Project Documentation,Windows Servers,Virtual Private Networks (VPN),Operating Systems,Interpersonal Communications,Hardening,Custom Scripting,Problem Solving,Verbal Communication Skills,Red Hat Linux,Operations Support Systems,Nutanix,Application Performance Management,System Administration,Troubleshooting (Problem Solving)"
2111,Senior Software Engineer,"Group Dynamics,General Data Protection Regulation (GDPR),Microsoft Azure,Application Development,React.js (Javascript Library),Communications,Model View Controller,Angular (Web Framework),IT Service Management,Interpersonal Communications,Teamwork,Problem Solving,Systems Analysis,SQL (Programming Language),Information Technology Infrastructure Library,HyperText Markup Language (HTML),Code Comments,Azure Cloud Services,JavaScript (Programming Language),Full Stack Development,Computer Science,C (Programming Language),Software Development,Internet Of Things (IoT),Operations,Flowcharts,Experimentation"
2112,Performance Test Engineer,"Scenario Testing,Defect Tracking,Perfmon,Splunk,Test Strategy,Nmon,Ethical Standards And Conduct,Sustainable Business,Honesty,Energy Technology,Test Case,Test Tools,Building Performance,Performance Testing,Web Services,Load Testing,Scalability,Scripting,HP Loadrunner,Automation,Innovation,User Story,Operations,Management,Simple Object Access Protocol (SOAP),Software Stress Testing,Futures Exchange,Artificial Intelligence"
2113,SOFTWARE ENGINEER,"Detail Oriented,Software Testing,Product Lifecycle Management,Microsoft Azure,Software Design Patterns,Web Services,Acceptance Testing,Communications,Model View Controller,Application Programming Interface (API),User Acceptance Testing (UAT),SQL (Programming Language),Database Management Systems,Technical Documentation,Unix Shell,Unit Testing,Object-Oriented Programming (OOP),Computer Science,Amazon Web Services,Systems Development Life Cycle,Active Server Pages (ASP),Management,C (Programming Language),Cooperation,Real Estate"
2114,Information Technology Engineer (1-Year Contract),"Firewall,Desktop Support,Inventory Management,Windows Servers,Microsoft Access,Network Access Control,Finance,Video Conferencing,Problem Management,Network Infrastructure,Visual Basic For Applications,Aruba (Network Management Software),Aruba ClearPass,Service Level,Information Technology Operations,Operational Maintenance,Active Directory,Management,Operations,Management Information Systems,Microsoft PowerPoint,Microsoft Excel,Wireless Communications,HVAC,Microsoft SharePoint,Microsoft Outlook"
2115,"Big Data Engineer (Recommendation), BytePlus","Curiosity,Business Systems,Systems Design,Creative Problem Solving,Compassion,Algorithm Design,Machine Learning,Virtual Teams,Data Structures,Scalability,Content Creation,TikTok,Data Access,Computer Science,Data Security,Creativity,Data Mining,Problem Solving,Agile Methodology"
2116,"Backend Engineer Intern, Stream Computing - 2024","Operating Systems,Apache Hadoop,Courage,Apache Kafka,Algorithms,Apache Flink,Strong Work Ethic,Problem Solving,Java (Programming Language),Data Structures,Scalability,Python (Programming Language),MapReduce,Computer Engineering,TikTok,Apache Yarn,Computer Science,Creativity,Apache Spark,Software Development"
2117,Software Developer/Senior (Application Development),"Debugging,Software Design,Angular (Web Framework),Azure DevOps,Business Ethics,Entity Framework,Application Programming Interface (API),Vue.js (Javascript Library),Windows Servers,Solution Design,Application Development,JavaScript (Programming Language),Influencing Skills,Verbal Communication Skills,Software Development Life Cycle,Development Testing,Model View Controller,Advocacy,Teamwork,Project Governance,Code Reuse,Team Foundation Server,Web Application Security,Wcf Rest,Relational Database Management Systems,Project Stakeholders,Scalability,Computer Science,Software Development,C (Programming Language),Systems Development Life Cycle,Acceptance Testing,Troubleshooting (Problem Solving),Safety Assurance"
2118,Infrastructure Engineer (Redhat and Ubuntu),"Low Latency,Electronic Trading,Red Hat Enterprise Linux,Ansible,Ubuntu (Operating System),Incident Management,Troubleshooting (Problem Solving)"
2119,VMware NSX Engineer - MSBU,"Customer Service,Planning,Tcpdump,Complex Networks,Network Infrastructure,System Administration,Resilience,Internet Protocol Security (IP SEC),Border Gateway Protocol,Open Shortest Path First (OSPF),Computer Networks,Bluecoat Proxies,Wireshark,Cisco Certified Internetwork Expert,Network Routing,Network Address Translation,Operations,Troubleshooting (Problem Solving),Advanced Cardiovascular Life Support (ACLS) Certification,Assertiveness,Commissioning,Procurement"
2120,"Engineer, Unix/Linux","IT Capacity Management,Operating Systems,System Administration,Linux,System Support,Vendor Management,SUSE Linux Distributions,Puppet (Configuration Management Tool),Ruby (Programming Language),Perl (Programming Language),Shell Script,Project Management,Performance Systems Analysis,Unix,Network Communications,Trend Analysis,Resource Management,User Accounts,Change Requests,Network File Systems,Technical Engineering,Red Hat Linux,TCP/IP,Change Management,Oracle VM Server For SPARC,Automounter (Sun Microsystems Software),Apache Tomcat,System Monitoring,Oracle Linux,File Systems,Service Management,Security Management,Ansible,Service-Level Agreement,Chef (Configuration Management Tool),Operations Support Systems,System Center Operations Management,Logical Partition,Scripting,Information Technology Infrastructure Library,Backup Devices,Incident Management,Training And Development,Infrastructure Automation,Resilience,Computer Engineering,Linux Security Modules,Continuous Monitoring,Red Hat Satellite,Bash (Scripting Language),Linux Administration,Disaster Recovery,Operations,Management,Technical Support,Automation,Troubleshooting (Problem Solving)"
2121,Software Developer (Full Stack),"Software Systems,Nginx,Microsoft SQL Servers,Application Programming Interface (API),Windows Servers,Unix,React.js (Javascript Library),Red Hat Enterprise Linux,Computer Networks,Problem Solving,Software Installation,Front End Design,Quality Assurance,HyperText Markup Language (HTML),OAuth,GraphQL,Database Management,Operating Systems,Computer Science,Cascading Style Sheets (CSS),Software Development"
